id_video,titulo,dt_publicacao,id_canal,canal,dt_trending,cont_views,likes,dislikes,cont_comentarios,descricao,categoria
ykUMdv23E20,A Maior Saudade (Ao Vivo),2021-09-03 00:08:23+00:00,UCt8Ihy3hj9uHGXKTpO214AQ,Henrique & Juliano - Topic,2021-09-12 00:00:00+00:00,848315,9562,315,0,"Provided to YouTube by Universal Music GroupA Maior Saudade (Ao Vivo) · Henrique & JulianoA Maior Saudade℗ 2021 Vida Nova Produções sob licença exclusiva para Virgin Music BrasilReleased on: 2021-09-03Associated  Performer, Vocalist: Henrique & JulianoProducer: Eduardo PepatoComposer  Lyricist: Lari FerreiraComposer  Lyricist: Rafa BorgesComposer  Lyricist: Diego SilveiraComposer  Lyricist: Junior PepatoAuto-generated by YouTube.",Music
aVlzUjRdAw8,Se séries americanas fossem novelas,2021-11-06 14:00:01+00:00,UCv8JigLQYDbWtDpyFfSmpsA,Bruno Miranda,2021-11-12 00:00:00+00:00,286816,69849,150,780,📌 60%off + 2 semanas do plano de bônus no Cambly até 14/11: BUBARIMBF no link https://bit.ly/3G9j8VM📌 60%off + 2 semanas do plano de bônus no Cambly Kids até 14/11: BUBARIMBFKIDS no link https://bit.ly/3jkSlfe 📌 se inscreva para receber os vídeos novos!🍗 me acompanhe por aqui:http://instagram.com/bubarimhttps://twitter.com/bubarimhttp://facebook.com/bubarimhttp://brunomirandaoficial.com🍐 compre meu livro Azeitonahttp://bit.ly/AzeitonaSaraivahttp://bit.ly/AzeitonaAmazonhttp://bit.ly/AzeitonaCultura🎥 meus canais:http://youtube.com/bubarimhttp://youtube.com/maisbubarim (extras)obrigado por assistir ao vídeo! :D* esse vídeo tem patrocínio do cambly que é ótimo pra aprender inglês e me ajuda a pagar o leite das criança,Comedy
YBHOslRXEp4,DESAFIO DOS COPOS #shorts,2021-12-12 20:00:07+00:00,UCjaxmdb_gTWbz9XF5rzvgGg,Natan por Aí,2021-12-19 00:00:00+00:00,3786154,319208,0,373,Desafio insano dos copossss #shorts,Entertainment
xzNug00GxfA,TRABALHANDO COM O NOAH - DEU CERTO?,2021-03-12 21:35:25+00:00,UC9eXFedzizQtlY5snZ-IFkg,Sunaika Bruna,2021-03-21 00:00:00+00:00,1300350,128758,942,2371,Me siga nas Redes Socias:➡️INSTAGRAM: https://www.instagram.com/sunaikabruna/➡️TWITEER: https://twitter.com/sunaikaasouza➡️FACEBOOK: https://www.facebook.com/sunaikabrunaa,Entertainment
XhiF6Db_69M,MAIOR CAMPEONATO DE PENALTIS DO WORLD EP 01 feat Ninja Ventura Cartolouco LuCaneta e MUIIIIITO MAIS,2021-10-14 20:12:39+00:00,UCrdskUvXszjYku4BE-CkgDA,Jukanalha,2021-10-20 00:00:00+00:00,232765,25324,107,256,VOCÊ NUNCA VIU NADA IGUAL - OS MAIORES YOUTUBES DO FUTEBOL REUNIDOS NUM CAMPEONATO DE PENALTIS NUNCA VISTO NO YOUTUBE!Agradecimentos@portuguesaoficial Participantes @Jukanalha  @douglasviegas   @cartolouco@FUTBLACK_ @pereira.andreh @LUCANETA10 @HENRYJAPA7 @raquelfreestyle@cahvilas@giuaraki@natypotira@lucas_bzk@dezaofutparodias@febacalhau@didafootz@olucasfreestyle@fabionakano@tulinho@othiagoventura@dembele_br@lbenetonGoleiros:@rodrigobanheiristas   @igorrezende12 @matheusgonze1  @frajola_31 @tomcristian01 @tadashigoleiro @Izkiloeditor @moniquesomose @goleiroflamarion21@catuabagoleiro @rafao_lanches FICHA TÉCNICA@AleFilmes  - Captação e Edição@NiloAraujoFotografia - Captação@neia_bassani - Captação@bassani_photo - Captação@jade.v.valeria - Arte @gui.treinos - Juiz@fellipe_nicolau - Staff@kaiqueacamargo - Staff,Entertainment
8I2zRRieZ3I,Duda Reis sentia MEDO de Nego do Borel? (Análise de Linguagem Corporal - Metaforando),2021-01-15 22:00:03+00:00,UCh7TUTXojlE8vRtb-EnuDzw,Metaforando,2021-01-24 00:00:00+00:00,1989471,206810,1627,10529,"Vem aí um novo canal de podcast, o Metadata Podcast: https://youtu.be/C8gEZEtsY9YDêem uma conferida, serão conversas com convidados bem interessantes.Bora se inscrever?Metadata Cortes [OFICIAL]: https://www.youtube.com/channel/UCSYr8eiLFFHhsWXUIhE0jNAAs vagas para o curso DETECÇÃO DE MICRO EXPRESSÕES FACIAIS estão abertas!Inscreva-se agora! Clique no link abaixo:https://hotm.art/fU7IeTDuda Reis alegou agressões cometidas por Nego do Borel enquanto estavam juntos. O que a linguagem corporal dela, em vídeo, nos mostra?Facebook: https://www.facebook.com/MetaforandoInstagram: @metaforando.vitorTikTok: @vitormetaforandoBlog: https://metaforando.com/blog",People & Blogs
PHiGEasa198,Call of Duty®: Black Ops Cold War Multiplayer Reveal,2020-09-09 22:20:07+00:00,UC9YydG57epLqxA9cTzZXSeQ,Call of Duty,2020-09-15 00:00:00+00:00,3290207,126996,9533,2666,Be among the first to see the next generation of Black Ops Multiplayer. The biggest streamers in the world come together with Call of Duty® developers to give you a deep dive into the latest Call of Duty Multiplayer experience across new maps and modes. 📅 September 9🕙 10:00am PT#BlackOpsColdWar,Gaming
kVjiMu4p1Ws,SASHA ACERTA COM GALO l PIRLO BARRA VENDA DE CR7 E DYBALA l TÉCNICO KOEMAN ESTÁ EM BARCELONA,2020-08-17 15:15:01+00:00,UCflhYB5hOiPxdjoG4EtSUKA,Tode,2020-08-22 00:00:00+00:00,162999,26863,148,500,"Atlético-MG é líder isolado no Brasileirão e já tem mais um reforço chegando no clube, Evanilson está muito próximo de ser vendido, Sevilla mais uma vez está na final da Europa League, Leeds United faz proposta por atacante brasileiro, técnico da Holanda está em Barcelona e é o favorito para assumir a vaga de Setien !Link canal Felipe Tode ( meu canal secundário ) https://www.youtube.com/channel/UCYRmbP6brUZG2Urxd5175lQ📷 MEU INSTAGRAM 📷https://www.instagram.com/felipe_todeSe Inscreva: www.youtube.com/canaldotode📧 Meu contato comercial 📧fetode85@gmail.com⚽ SASHA ACERTA COM GALO l PIRLO BARRA VENDA DE CR7 E DYBALA l TÉCNICO KOEMAN ESTÁ EM BARCELONA ⚽#Barcelona #Futebol #MercadoDaBola",Sports
oZTO84oMDok,SHINGEKI VOLTOU ABSURDO e MELHOR! (Attack on Titan Ep. 76),2022-01-10 00:06:36+00:00,UCY9IKqEbsk39K38jCSITYNA,Gabi Xavier,2022-01-16 00:00:00+00:00,161270,27085,0,1400,"Finalmente Shingeki no Kyojin voltou e o episódio 76 da temporada final veio ainda melhor! Comentários sobre o episódio completo. 🍵 Visite a LOJA DO CANAL: https://bit.ly/lolja-gabi-xavier✨ Mangás com desconto e frete grátis: https://amzn.to/3f1Cq48✨ Canal de games, filmes e séries: http://youtube.com/saladotempo✨ Meu podcast: https://gabixavier.com.br/category/podcast✨ ME SIGA!!!@xgabixavier em todas redes sociais!___🎁 QUER ENVIAR CARTA, DESENHO, PRESENTE, PRESS KIT?Mande e-mail pra contatogabixavier@gmail.com___📨 CONTATO:Comercial: gabixavier@youshopp.com.brDúvidas, sugestões: contatogabixavier@gmail.com#AttackOnTitan #ShingekiNoKyojin",Entertainment
HremhqzFRHI,Fiz um sabonete comestível😱 #shorts,2022-02-25 22:00:02+00:00,UCuz_0MPcY5O0vsIfFPKFpGg,Lucan Pevidor,2022-03-04 00:00:00+00:00,1714805,73738,0,609,,Entertainment
kZLvqhGz4v8,Fantasia de Halloween da minha mãe,2021-10-31 01:04:09+00:00,UCxpjCNJ5_JNprx0tRdwwtWA,João Pedro Chaseliov,2021-11-08 00:00:00+00:00,3043273,230647,9425,284,,Music
NjWaGFDxut8,ELA ACEITOU MEU PEDIDO !!! ‹ JonVlogs ›,2022-01-18 23:48:19+00:00,UCbIV7t22dH_d75fv1GP56zA,Jon Vlogs,2022-01-25 00:00:00+00:00,305507,33391,0,700,Thank you #VoozHydrate for sponsoring this video! Hydrate and keep your head in the game with #VoozHydrate! Available at Kroger!Subscribe to: https://youtube.com/c/bangenergy https://youtube.com/c/jackowoc Use My Code VLOGS10 for 10% discount on your order https://bangenergy.com● 📘 Meu Livro : http://tiny.cc/LivroJonVlogs● 🎮 Canal de Games: https://www.youtube.com/channel/UCr_eFVLgbvv_DC2KUPugNsg● 🎬 Canal de Clipes: https://www.youtube.com/channel/UCfIHKnOrvaWuxX3tUX8_5vg● Siga nas redes sociais:✔INSTA: @jonvlogs ✔FACE: jonvlogsoficial✔Twitter: @jonvlogs✔SPOTIFY: JonVlogs● GOSTOU DO VIDEO ? LIKE/FAV PARA AJUDAR!● Compartilhe esse vídeo com seus amigos ● Inscreva-se Para acompanhar o canal !#jonvlogs,Entertainment
j8xatItx-cY,É POR ESSA RAZÃO QUE OS OCEANOS NÃO SE MISTURAM,2021-09-25 01:10:00+00:00,UC4bfDZPw7TsQxPao7Cen7Kw,Gabriel Macedo,2021-09-30 00:00:00+00:00,714131,68163,1073,842,#shorts,Entertainment
FIoUvaQAeX8,ASMR PARA QUEM NÃO SENTE ARREPIOS | SONS DE CAMADAS,2021-02-01 01:30:01+00:00,UCe7SFOrT6D_ubcwkQMUG7eA,anna dreamy ASMR,2021-02-10 00:00:00+00:00,342195,26894,971,2758,nao sente arrepios com asmr? duvido nao sentir agora hehehe espero que gostem ♥️instagram: annadreamyasmr bom soninho zZzZz,People & Blogs
a-kGzsC4DR4,Assista esse vídeo quando você quiser se sentir pequeno,2021-10-18 18:10:24+00:00,UCn9Erjy00mpnWeLnRqhsA1g,Ciência Todo Dia,2021-10-24 00:00:00+00:00,445980,63109,266,2237,"O Universo é inimaginavelmente grande. Mas quando fazemos uma viagem do macro (as maiores coisas que existem) até o micro (as menores coisas que existem), nós parecemos estar exatamente no meio do caminho. E esse vídeo é sobre isso. Vamos desde a escala de Planck até o tamanho do Universo observável para termos uma noção do nosso tamanho comparado a tudo que existe.Seja membro do nosso canal para ajudar a manter os vídeos no ar! http://youtube.com/cienciatododia/joinMinhas redes sociais:http://instagram.com/pedrolooshttp://twitter.com/pedroloosNosso podcast: http://anchor.fm/sinapseE-mail: contato@cienciatododia.com.brUm muito obrigado aos apoiadores do Catarse que tornaram esse vídeo possível: René da Silva Bastos, Patricia Guedes, Pedro Amorim, Edilson Gomes, Simone Neves, Yann Motta, Mauricio Diegues e Adriano Cardoso Lima.",Science & Technology
jB3CxVAZ4Fk,⚡DE MENINO DA VILA PRA MENINO DA VILA!: ÂNGELO RECEBE A CAMISA 11 DE NEYMAR JR,2022-01-28 21:47:46+00:00,UC0uRT_armQXqds_rjTjqJ0g,Santos Futebol Clube,2022-02-03 00:00:00+00:00,131824,16099,0,905,"Quando a pegadinha envolve Edu Dracena e Neymar Jr, é porque o negócio é sério. Ângelo é o novo camisa 1️⃣1️⃣ do Santos!A camisa 11 do Santos Futebol Clube já tem um novo dono. O Menino da Vila Ângelo passará a vestir o Manto Sagrado que já foi de Pepe, Edu, e Neymar, e fará sua estreia com o novo número já na partida deste sábado (29) contra o Botafogo-SP, às 11h, na Vila Belmiro, pela 2ª rodada do Campeonato Paulista de 2022. #ANGELEVENInscreva-se na #SantosTV e fique por dentro de tudo o que rola no #Santos: http://bit.ly/146NHFUSubscribe now and stay connected to #SantosFC and your idols everyday!http://bit.ly/146NHFUSantos TV is the official Santos FC channel. Here you can be with your idols all the time. Watch behind the scenes, goals, live broadcasts, hability skills, learn how the club works, exclusive videos, remember historical moments.",Sports
XVvsynEMjA8,ROTINA VIDA REAL NO MAIOR PARQUE DE BRINQUEDOS INFLÁVEIS | Gabriel e Shirley 2.0,2021-09-15 22:00:09+00:00,UC8f05kF72flEueRPXDU-srw,Gabriel e Shirley 2.0,2021-09-22 00:00:00+00:00,316244,49842,591,1096,"Gabi e Shi mostraram uma rotina da vida real no maior parque de brinquedos infláveis da América Latina: o Pop Haus de Santo Amaro - Sp. Tem muitas camas elásticas, circuitos, pula pula e muito, muito mais! Um novo episódio da Rotina vida real de Gabriel e Shirley.Se inscreva no nosso canal Gabriel e Shirley 2.0 :)",Entertainment
E5XTIiqElsM,MASTERCHEF BRASIL (24/05/2022) | PARTE 2 | EP 02 | TEMP 09,2022-05-25 08:01:00+00:00,UC2EWGw-KBjEReUbXMJEiaCA,MasterChef Brasil,2022-06-01 00:00:00+00:00,1890657,33732,0,2355,"Assista à Parte 2 do Episódio 2 da 9ª Temporada de MasterChef Brasil.Inscreva-se no canal oficial do #MasterChefBr no YouTube: https://goo.gl/hcUL7XAssista também: MasterChef Brasil | 8ª Temporada (Completa): https://bit.ly/39vfWaNMasterChef Brasil | 7ª Temporada (Completa): https://bit.ly/2V384pRMasterChef Brasil | 6ª Temporada (Completa): https://bit.ly/2Xj62kvMasterChef Brasil | 5ª Temporada (Completa): https://bit.ly/2Xm0Rk4MasterChef Brasil | 4ª Temporada (Completa): https://bit.ly/2V8fSmIMasterChef Brasil | 3ª Temporada (Completa): https://bit.ly/2Vdkfgj MasterChef Brasil | 2ª Temporada (Completa): https://bit.ly/2RmXfdGMasterChef Brasil | 1ª Temporada (Completa): https://bit.ly/2Vbp0qQMasterChef A Revanche | 1ª Temporada (Completa): https://bit.ly/3easm6aMasterChef Junior Brasil | 1ª Temporada (Completa): https://bit.ly/3e8AzHF#MasterChefProfissionais | 1ª Temporada (Completa): https://bit.ly/2XkML2k MasterChef Profissionais| 2ª Temporada (Completa): https://bit.ly/2Ro18inMasterChef Profissionais| 3ª Temporada (Completa): https://bit.ly/2x4R33dDicas MasterChef: https://goo.gl/nBOlsjOs comentários nos vídeos do canal MasterChef Brasil implicam na autorização de uso gratuito e sem limitação da imagem a critério exclusivo da Endemol Shine Brasil, para posterior publicação, transmissão, retransmissão, reprodução, distribuição ou divulgação em TV, cinema, rádio, internet, publicidade ou qualquer outro veículo de comunicação, produção de DVD e home-video, sem que caracterize uso indevido ou qualquer outra violação de direitos e sem que deste uso decorra qualquer ônus / indenização.",Entertainment
zLK1A-7R6X8,QUAL O PRÓXIMO TIKTOKER DE SUCESSO - Episódio 3,2021-11-05 15:17:56+00:00,UCNmBUECIkUyPr2hxIAT3vzw,Lucas Rangel,2021-11-11 00:00:00+00:00,668832,66419,1247,3498,Gravações realizadas de acordo com o Protocolo de Segurança SindcineMAIS UM VÍDEO CHEIO DE HUMOR E PIADAS!Minha coleção de roupas:https://www.lolja.com.br/parceiros/lucas-rangel/EDIÇÃO: @CompotaIPAté o próximo vídeo!#LucasRangel,Comedy
N1yFFxO52bQ,EU E MINHA NAMORADA ROUBAMOS UM TREM CHEIO DE OURO! - The Henry Stickmin Collection,2022-01-13 15:00:15+00:00,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,2022-01-20 00:00:00+00:00,803078,64973,0,1962,Vamos jogar o último capitulo do jogo do boneco de palitinho! CONFIRA E SARAIVA O LIKE!●Primeiro episódio: https://youtu.be/axLydIs4PJA●Segundo episódio: https://youtu.be/X8zHF4pVFl8======================●Instagram: julianoab●Email de contato: jazzghost@gmail.com,Gaming
lKOVcGwQFdk,FLAMENGO 2 X 1 CORINTHIANS | MELHORES MOMENTOS | 36ª RODADA BRASILEIRÃO 2020 | ge.globo,2021-02-14 21:18:06+00:00,UCgCKagVhzGnZcuP9bSMgMCg,ge,2021-02-16 00:00:00+00:00,1062298,35095,1414,6458,"Com gol validado pelo VAR, Flamengo vence Corinthians e terá final antecipada com Inter. Arão e Gabigol garantem vitória rubro-negra que mantém um ponto de diferença para o líder do Brasileirão. Léo Natel desconta, mas não evita derrota alvinegra fora de casa.🌟 Confira todos os lances da partida com mais replays e detalhes em: https://globoesporte.globo.com/rj/futebol/brasileirao-serie-a/jogo/14-02-2021/flamengo-corinthians.ghtml🌟 Veja a tabela de classificação atualizada do Brasileirão 2020: https://globoesporte.globo.com/futebol/brasileirao-serie-a/#Flamengo​ #Corinthians #Brasileirao______________________________________✅ INSCREVA-SE NO CANAL GE:  https://cutt.ly/xfHlwBk👍 Curtiu o vídeo? Deixe seu like e dê seu pitaco 😎⚽ 🌟 Playlists pra você maratonar 🌟 ► Bola Quadrada:  https://cutt.ly/IfHk7ra ► BMFC: https://cutt.ly/gfHk5bH►Humor no GE: https://cutt.ly/HfHk6SY►Jogos Históricos: https://cutt.ly/BkxoZJX► Listas e TOPs: https://cutt.ly/hkxo51U► Originais GE: https://cutt.ly/vkxpunL► Melhores Momentos do Brasileirão:  https://cutt.ly/NfHk9TS► Melhores Copa do Brasil: https://cutt.ly/LfHk3Di► Gols Série B: https://cutt.ly/LfHk84c✅ Inscreva-se, também, no canal do CARTOLA FC e fique por dentro das melhores dicas do maior fantasy game do Brasil - https://cutt.ly/ffV1Xri______________________________________  No canal ge você encontra os melhores conteúdos do FUTEBOL BRASILEIRO! 🤙😎",Sports
HscCi3mwTLA,"Corinthians está no CAMINHO CERTO, opina Muller | INT 2 x 2 COR (15/05/22)",2022-05-16 18:23:02+00:00,UC8-Us0P-XZJbVie1DhL55Bw,Mesa Redonda,2022-05-24 00:00:00+00:00,72828,2572,0,147,Corinthians busca empate duas vezes contra o Internacional e mantém liderança do Brasileirão. Veja comentátios sobre o confronto no Beira-Rio! #MesaRedonda SIGA O MESA REDONDA NAS REDES SOCIAIS! ↓Instagram: https://www.instagram.com/mesaredondatv/Twitter: https://twitter.com/mesaredonda,Sports
DEO93kkIo2o,Lia Clark feat. POCAH - Eu Viciei (Vídeo Oficial),2021-04-16 14:00:15+00:00,UCYWDfii3Dc56s_ryDlWd3aQ,Lia Clark,2021-04-25 00:00:00+00:00,1293686,112520,2993,21747,"Contato:shows/imprensa: contatoliaclark@gmail.compublicidade: liaclark@mynd8.com.brEscute #EuViciei nas plataformas digitaishttps://lnk.to/euvicieiSIGA LIA CLARKhttp://bit.ly/LiaClarkSpotifyhttp://bit.ly/LiaClarkFacebookhttp://bit.ly/LiaClarkInstagramhttp://bit.ly/LiaClarkTwitterComposição: Tállia, André Vieira, Wallace Vianna, Breder, Klismman e MartinsProdução: HitmakerFICHA TÉCNICADireção: Felipe SassiRoteiro: Felipe Sassi, Indio e Lia ClarkAssistência Criativa: IndioDireção de Fotografia: Victor AlencarAssistência de Câmera (1º): Julio PeliezerAssistência de Câmera (2º) e Logger: Alice SesokoEstagiário de Câmera: Rafael RegisDireção de Produção:  Diana Balsini e Camila AbadeProdução de Logística: Carla StelaAssistente de Produção: Zikk e CaioProdução de Elenco: Amanda HayarDireção de Arte: Poliana Feulo e Nídia AranhaAssistente de Arte: Mariana NobreAjudantes de Arte: Bruno Ferracioli, Rafael Berdusco, Rene Almeida e Rafael SiprianoProdutor Lia: Junior PuenteAssist. de Prod Lia: Matheus Zanin e Karen CastroMake Lia: Sasha VilelaPerucas Lia: Kelly CaramelloStyling Lia: Leo GarciaAssist. Styling Lia: Eliel HonoratoProdução Pocah: Marcos SalomãoProdutora Pocah: Juliana de AquinoMake/Hair Pocah: Ashlley VittarStyling Pocah: Vitor RibeiroMake/Hair Elenco: Andréa Lima e Vitor MottaFotógrafo: Maicon DouglasAssist. Fotógrafo: Vinicius RodriguesCoreografia: Guilherme FreitasElenco: Ariel Saori, Karoline dos Santos Pereira, Geovana Santos da Silva e Theodora DiasElenco: Amanda Hayar, Steffano José Gomes Dias, Guilherme Freitas de Araujo, Douglas Lukiys, Zelma Cristina dos Santos Jesus, Anderson Peixoto Moreira, Charles Roberto Urbano, Sandra Peixoto Moreira, Lorena Carvalho Santos, Edison Teixeira Gomes, Andre Luis Araraki Silva, Layla Guchilo, Raimundo José dos Santos, Fabio Oliveira Vargas e Vania BrachiniPós-produção: Cora PostCor: Lucas BergaminiEdição: Felipe SassiEletricista/Gaffer: DedaAssistente de elétrica: Daniel Augusto (Rasta), Giuliano dos Santos e Jailson de Castro (Jajá)Catering: Divino GlacêMotorista infra de produção: LuizinhoMotorista van de câmera: Angelo AgraMotorista Van equipe: Alessandro Leolino da Silva, Lincon Rodrigues Araújo e Sérgio Pereira de SouzaCaminhão de equipamentos: Jailson de Castro (Jajá)Equipamentos de Luz e Maquinária:  Jailson de Castro (Jajá)Equipamentos de câmera: MR5Vans: SR Vans e Plenitude TransportesEnfermeiro para testagem Covid-19: Jocimar MendonçaAgradecimentos: Aos parceiros MR5, Casa do produtor, Divino Glacê, Lully Hair, Jalaconda, Hallyson Machado, Eurico Calçados, Uau Design, Holy Basic, Pina Loja, ST Vans e Atelier João Ribeiro",Music
yM7Fkhz5SV4,FÁBRICA DA AMAZON POR DENTRO ‹ EduKof ›,2021-10-04 15:00:26+00:00,UCrGnb5RdHA9M6WGmBGYo4ZQ,AM3NlC,2021-10-09 00:00:00+00:00,275130,34372,321,644,Canal de Games: https://goo.gl/BHD7sB♦ Redes Sociais:Instagram: http://goo.gl/hYNGE6 @EduKofTwitter: https://goo.gl/feFHSj @EduKof♦ Contato Comercial: contato-edukof@hotmail.com#EduKof #Breakmen,People & Blogs
zDNXdVHgrAc,"Papatinho - A Culpa é do Papato ft. L7NNON, Orochi, Luccas Carlos",2021-08-27 15:01:40+00:00,UCI_ZJW7bnOxYhKq7sx9wyDg,Papatunes Records,2021-09-05 00:00:00+00:00,1374347,68616,509,1247,"Videoclipe do single A Culpa é do Papato do Papatinho feat. L7NNON, Orochi, Luccas CarlosPapatinho:Instagram: https://instagram.com/papatinhoFacebook: https://facebook.com/papatinhoTwitter: https://twitter.com/papatinhoSpotify: https://spoti.fi/3cibefdFicha Técnica:Autores: Papatinho, L7NNON, Orochi, Califfa Produção Musical: Papatinho / @papatinhoEngenheiro(s) de Gravação: Chopp / @chopptnEngenheiro(s) de Mixagem e Masterização: 2F- UFLOW / @2f_uflowEstúdio: Papatunes Studios, Rio de Janeiro / @Papatunes Records Gravadora: Warner Music / @Warner Music Brasil Videoclipe:::🎬 Dirigido por Victor Varetto | @victorvaretto- Roteiro: Papatinho, Victor Varetto- Edição/Color: Victor Varetto- Produção Executiva: Daniel Alves- Direção de Fotografia: Cherry Rocha-Assistente de Direção - Michel Luz - Drone: Asfotosdejoão- Gaffer: Grecco Marcelino- Produção de Arte: Addedo- Direção de Arte: Barbara Donatello- Diretor de Cenografia: Gabriel Macedo- Prod de Objeto/Assistência: Brenda Henriques- Apoio: Bruna Alves- Motorista: Gilmar- Produção de Elenco: Adriano Stoor - Steadycam: Cherry Rocha - 1 ast. Câmera/Foquista: Gabriel TX- Make Up: Letícia Nemec - Styling/Figurino: Roberta Campos - Assistente de figurino: Mariana Santos- Still: Asfotosdejoão- Making Of: Yan Silva- Dançarinos: Carol RangelWoahyannWoahbilly Leiroz- Produção Artística: Pedro Pool , Bernardo Regazzi - Produção: Adriano StoorLetra: Lucas Carlos Você rebolando é sensacional, tá acabando com a minha vida. Seu corpo me enlouquece isso é surreal, meu Deus do céu que coisa linda. Nós dois assistindo o por do sol no Pontal, olha só como ela vem. Eu quero você do meu lado, então deixa esse som rolar no talo, o baile vai ficar pesado, pique beat do Papato. L7NNON Várias cidades explodido as caixas Cordãozinho de ouro preta é a cor da faixa.  Nós roda o mundo nós domina tudo, você aumenta o volume e nunca mais abaixa. Credo que delícia, Deus que me livre mas quem me dera, eu amo seu cabelo enrolado, e meu sonho é me enrolar com ela. Ela que flow tenho vários, ela quer flor tenho várias, ampliando a conta bancária, num mês vários salários, a culpa é do Papato, meus irmãos tudo visionário, só papo de visão, Orochi com essa eu ficou milionário.Orochi Mulheres e notas, elas sempre retornam querendo mais, correntes e jóias, luxo, tudo no contato e nós sabe quem trás. Mulheres e notas, olhares em troca de mais diversão com a tropa, cansou a posição nós troca.Congela o tempo lá fora, essa noite nós comemora, todas outras falam ela só chega e joga, sem fazer esforço chamou atenção da minha tropa. Deixa os cara achar que quer algo mais e da corda. Final de semana ela sabe o que faz , gasta dez mil na boate.#Papatinho #L7NNON #Orochi #LuccasCarlos #ACulpaÉDoPapato",Music
L7ui1W7A6JA,#OsMenotti - Live Só As Antigas Vol.2 - Nov 06 21hs,2020-11-07 03:04:03+00:00,UCjJqJZjb3V0hYtGFeAg1ydA,César Menotti e Fabiano,2020-11-15 00:00:00+00:00,479392,14452,221,150,Siga César Menotti & Fabiano nas redes sociaisInstagram: https://www.instagram.com/osmenottiFacebook: https://www.facebook.com/cesarmenottiefabianoYoutube: https://www.youtube.com/cesarmenottifabianoTwitter: https://twitter.com/cmf_oficialSite oficial:http://www.osmenotti.com,Music
F1FSmHBSl7g,Caso Zangado: Analisei o vírus por trás dos canais hackeados - Golpe usa o nome do Cyberpunk 2077?,2020-12-13 22:12:20+00:00,UC70YG2WHVxlOJRng4v-CIFQ,Gabriel Pato,2020-12-22 00:00:00+00:00,487238,79616,374,3123,"Recentemente, grandes canais como @Zangado Games e o Ei Nerd! foram hackeados. Neste vídeo, voltamos a analisar os golpes que criminosos estão aplicando pra roubar canais de Youtube, incluindo a análise de um novo vírus que está sendo usado e de toda a sua estrutura de servidores e domínios usados.Desta vez, falamos do golpe que focou em canais gamers no qual o golpista se dizia ser da desenvolvedora do jogo Cyberpunk 2077 e, no meio da análise, descobrimos outros golpes relacionados ao mesmo grupo que já aconteceram no passado, e encontramos evidências de possíveis novos golpes que o mesmo grupo está preparando para aplicar.O golpe do Cyberpunk 2077 aconteceu na mesma semana que o canal Zangado foi hackeado, e é bem provavel que tenha sido o motivo da invasão do mesmo.A análise foi possível graças ao Ricardo dos Irmãos Piologo e o @Sev7n  , que receberam a tentativa de golpe e nos encaminharam o conteúdo pra análise. Esse vídeo contém uma mensagem alarmante a todos que criam conteúdo pra Youtube. Ajude a repassar essa mensagem aos criadores que vocês acompanham! ❤Não esqueça de deixar seu ❤ 𝗟𝗜𝗞𝗘  no vídeo e  ☑ 𝗜𝗡𝗦𝗖𝗥𝗘𝗩𝗔-𝗦𝗘 no canal!▶ Convidado: Ricardo do canal @Irmãos Piologo ▶  Vídeos relacionados mencionados:@Bruno Correa   - https://www.youtube.com/watch?v=6oTXZWB7eQIAnálise do caso do @Teafe  : https://www.youtube.com/watch?v=x3XNiboiCFM▶ 𝗠𝗶𝗻𝗵𝗮𝘀 𝗥𝗲𝗱𝗲𝘀 𝗦𝗼𝗰𝗶𝗮𝗶𝘀🔹 𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺: https://instagram.com/gabrielpato  - @gabrielpato🔹 𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸:  https://facebook.com/gabepato",Science & Technology
Y0mLlzK2eFs,"EMPOLGADA COM RENATO GAÚCHO, TORCIDA DO CORINTHIANS VIRA NOTÍCIA APÓS A OFERTA OFICIAL AO TREINADOR",2021-05-19 16:16:02+00:00,UCwpyuvmJ_mOrebYbUPXtaBQ,Meu Timão,2021-05-23 00:00:00+00:00,65769,5842,53,122,Salve Fiel!Corinthians apresenta projeto ao empresário de Renato Gaúcho; clube aguarda resposta.Filha de Renato Gaúcho publica mensagem misteriosa e deixa Fiel eufórica nas redes sociais.Esses e outros assuntos serão comentados no papo com Vessoni nesta quarta-feira (19/05).Participe comentando no chat!► RODRIGO VESSONIhttps://www.instagram.com/rvessonihttps://twitter.com/Vessoni#Corinthians,Entertainment
Q-HiuiNJVPs,Parkour com os Meninos Parte 2 #shorts,2021-12-06 23:05:00+00:00,UCSGxK7HHQ15o2KOWu8pCnWw,Spider Russo Oficial,2021-12-11 00:00:00+00:00,1418401,106085,5894,0,,Entertainment
